"p_trans_date","window_end_time","index_code","index_name","window_start_time","send_time","attention_rate","mkt_code_quo"
"2023-07-09","202307091200","881101","种植业与林业","202307091100","2023-07-09 12:00:00","7341.5","48"
"2023-07-09","202307091200","881102","养殖业","202307091100","2023-07-09 12:00:00","3421.5","48"
"2023-07-09","202307091200","881104","农业服务","202307091100","2023-07-09 12:00:00","384.0","48"
"2023-07-09","202307091200","881107","油气开采及服务","202307091100","2023-07-09 12:00:00","592.0","48"
"2023-07-09","202307091200","881110","化工合成材料","202307091100","2023-07-09 12:00:00","611.0","48"
"2023-07-09","202307091200","881117","通用设备","202307091100","2023-07-09 12:00:00","1409.0","48"
"2023-07-09","202307091200","881118","专用设备","202307091100","2023-07-09 12:00:00","1432.0","48"
"2023-07-09","202307091200","881122","光学光电子","202307091100","2023-07-09 12:00:00","2262.5","48"
"2023-07-09","202307091200","881127","非汽车交运","202307091100","2023-07-09 12:00:00","643.5","48"
"2023-07-09","202307091200","881128","汽车服务","202307091100","2023-07-09 12:00:00","794.5","48"
"2023-07-09","202307091200","881131","白色家电","202307091100","2023-07-09 12:00:00","751.5","48"
"2023-07-09","202307091200","881133","饮料制造","202307091100","2023-07-09 12:00:00","1284.0","48"
"2023-07-09","202307091200","881136","服装家纺","202307091100","2023-07-09 12:00:00","471.5","48"
"2023-07-09","202307091200","881139","家用轻工","202307091100","2023-07-09 12:00:00","651.0","48"
"2023-07-09","202307091200","881140","化学制药","202307091100","2023-07-09 12:00:00","1411.5","48"
"2023-07-09","202307091200","881141","中药","202307091100","2023-07-09 12:00:00","2702.5","48"
"2023-07-09","202307091200","881144","医疗器械","202307091100","2023-07-09 12:00:00","820.5","48"
"2023-07-09","202307091200","881146","燃气","202307091100","2023-07-09 12:00:00","658.0","48"
"2023-07-09","202307091200","881149","公路铁路运输","202307091100","2023-07-09 12:00:00","675.0","48"
"2023-07-09","202307091200","881151","机场航运","202307091100","2023-07-09 12:00:00","1118.5","48"
"2023-07-09","202307091200","881153","房地产开发","202307091100","2023-07-09 12:00:00","3505.0","48"
"2023-07-09","202307091200","881158","零售","202307091100","2023-07-09 12:00:00","3161.0","48"
"2023-07-09","202307091200","881160","景点及旅游","202307091100","2023-07-09 12:00:00","1534.0","48"
"2023-07-09","202307091200","881161","酒店及餐饮","202307091100","2023-07-09 12:00:00","1160.5","48"
"2023-07-09","202307091200","881166","国防军工","202307091100","2023-07-09 12:00:00","2294.5","48"
"2023-07-09","202307091200","881173","小家电","202307091100","2023-07-09 12:00:00","1972.0","48"
"2023-07-09","202307091200","881178","教育","202307091100","2023-07-09 12:00:00","684.5","48"
"2023-07-09","202307091200","884003","其他种植业","202307091100","2023-07-09 12:00:00","92.0","49"
"2023-07-09","202307091200","884008","饲料","202307091100","2023-07-09 12:00:00","168.0","49"
"2023-07-09","202307091200","884009","果蔬加工","202307091100","2023-07-09 12:00:00","14.5","49"
"2023-07-09","202307091200","884013","动物保健","202307091100","2023-07-09 12:00:00","13.0","49"
"2023-07-09","202307091200","884014","煤炭开采","202307091100","2023-07-09 12:00:00","203.0","49"
"2023-07-09","202307091200","884026","氮肥","202307091100","2023-07-09 12:00:00","4.0","49"
"2023-07-09","202307091200","884033","纺织化学用品","202307091100","2023-07-09 12:00:00","23.0","49"
"2023-07-09","202307091200","884034","其他化学制品","202307091100","2023-07-09 12:00:00","23.5","49"
"2023-07-09","202307091200","884035","复合肥","202307091100","2023-07-09 12:00:00","26.5","49"
"2023-07-09","202307091200","884036","氟化工","202307091100","2023-07-09 12:00:00","38.5","49"
"2023-07-09","202307091200","884043","粘胶","202307091100","2023-07-09 12:00:00","10.5","49"
"2023-07-09","202307091200","884044","其他纤维","202307091100","2023-07-09 12:00:00","19.0","49"
"2023-07-09","202307091200","884045","氨纶","202307091100","2023-07-09 12:00:00","11.0","49"
"2023-07-09","202307091200","884051","炭黑","202307091100","2023-07-09 12:00:00","32.0","49"
"2023-07-09","202307091200","884055","铅锌","202307091100","2023-07-09 12:00:00","67.5","49"
"2023-07-09","202307091200","884059","玻璃玻纤","202307091100","2023-07-09 12:00:00","35.0","49"
"2023-07-09","202307091200","884064","管材","202307091100","2023-07-09 12:00:00","34.5","49"
"2023-07-09","202307091200","884065","装饰园林","202307091100","2023-07-09 12:00:00","14.0","49"
"2023-07-09","202307091200","884068","专业工程","202307091100","2023-07-09 12:00:00","45.0","49"
"2023-07-09","202307091200","884071","磨具磨料","202307091100","2023-07-09 12:00:00","20.0","49"
"2023-07-09","202307091200","884078","农用机械","202307091100","2023-07-09 12:00:00","294.0","49"
"2023-07-09","202307091200","884081","印刷包装机械","202307091100","2023-07-09 12:00:00","5.0","49"
"2023-07-09","202307091200","884082","其他专用设备","202307091100","2023-07-09 12:00:00","36.0","49"
"2023-07-09","202307091200","884084","环保设备","202307091100","2023-07-09 12:00:00","9.0","49"
"2023-07-09","202307091200","884088","输变电设备","202307091100","2023-07-09 12:00:00","126.5","49"
"2023-07-09","202307091200","884089","线缆部件及其他","202307091100","2023-07-09 12:00:00","24.5","49"
"2023-07-09","202307091200","884095","LED","202307091100","2023-07-09 12:00:00","45.5","49"
"2023-07-09","202307091200","884098","消费电子零部件及组装","202307091100","2023-07-09 12:00:00","147.0","49"
"2023-07-09","202307091200","884105","轨交设备","202307091100","2023-07-09 12:00:00","162.0","49"
"2023-07-09","202307091200","884112","冰洗","202307091100","2023-07-09 12:00:00","25.0","49"
"2023-07-09","202307091200","884116","其他白色家电","202307091100","2023-07-09 12:00:00","35.5","49"
"2023-07-09","202307091200","884120","软饮料","202307091100","2023-07-09 12:00:00","73.5","49"
"2023-07-09","202307091200","884123","肉制品","202307091100","2023-07-09 12:00:00","9.5","49"
"2023-07-09","202307091200","884124","调味发酵品","202307091100","2023-07-09 12:00:00","59.5","49"
"2023-07-09","202307091200","884125","乳品","202307091100","2023-07-09 12:00:00","60.0","49"
"2023-07-09","202307091200","884126","其他食品","202307091100","2023-07-09 12:00:00","9.5","49"
"2023-07-09","202307091200","884128","棉纺","202307091100","2023-07-09 12:00:00","51.0","49"
"2023-07-09","202307091200","884130","印染","202307091100","2023-07-09 12:00:00","27.0","49"
"2023-07-09","202307091200","884132","其他纺织","202307091100","2023-07-09 12:00:00","17.5","49"
"2023-07-09","202307091200","884139","家具","202307091100","2023-07-09 12:00:00","119.5","49"
"2023-07-09","202307091200","884144","化学制剂","202307091100","2023-07-09 12:00:00","42.5","49"
"2023-07-09","202307091200","884145","医疗设备","202307091100","2023-07-09 12:00:00","62.0","49"
"2023-07-09","202307091200","884146","火电","202307091100","2023-07-09 12:00:00","2086.5","49"
"2023-07-09","202307091200","884149","热力","202307091100","2023-07-09 12:00:00","2035.0","49"
"2023-07-09","202307091200","884155","铁路运输","202307091100","2023-07-09 12:00:00","66.5","49"
"2023-07-09","202307091200","884157","航空运输","202307091100","2023-07-09 12:00:00","207.5","49"
"2023-07-09","202307091200","884159","保险","202307091100","2023-07-09 12:00:00","411.5","49"
"2023-07-09","202307091200","884160","百货零售","202307091100","2023-07-09 12:00:00","484.5","49"
"2023-07-09","202307091200","884168","餐饮","202307091100","2023-07-09 12:00:00","82.5","49"
"2023-07-09","202307091200","884172","有线电视网络","202307091100","2023-07-09 12:00:00","108.0","49"
"2023-07-09","202307091200","884178","广告营销","202307091100","2023-07-09 12:00:00","56.5","49"
"2023-07-09","202307091200","884180","航天装备","202307091100","2023-07-09 12:00:00","78.0","49"
"2023-07-09","202307091200","884182","地面兵装","202307091100","2023-07-09 12:00:00","56.5","49"
"2023-07-09","202307091200","884191","航运","202307091100","2023-07-09 12:00:00","142.5","49"
"2023-07-09","202307091200","884200","公交","202307091100","2023-07-09 12:00:00","34.5","49"
"2023-07-09","202307091200","884209","钛白粉","202307091100","2023-07-09 12:00:00","16.0","49"
"2023-07-09","202307091200","884215","稀土","202307091100","2023-07-09 12:00:00","647.0","49"
"2023-07-09","202307091200","884216","能源金属","202307091100","2023-07-09 12:00:00","192.0","49"
"2023-07-09","202307091200","884225","其他电源设备","202307091100","2023-07-09 12:00:00","31.0","49"
"2023-07-09","202307091200","884230","品牌消费电子","202307091100","2023-07-09 12:00:00","45.5","49"
"2023-07-09","202307091200","884233","休闲食品","202307091100","2023-07-09 12:00:00","38.0","49"
"2023-07-09","202307091200","884235","印刷","202307091100","2023-07-09 12:00:00","21.0","49"
"2023-07-09","202307091200","884236","包装","202307091100","2023-07-09 12:00:00","25.5","49"
"2023-07-09","202307091200","884237","瓷砖地板","202307091100","2023-07-09 12:00:00","80.0","49"
"2023-07-09","202307091200","884238","血液制品","202307091100","2023-07-09 12:00:00","25.0","49"
"2023-07-09","202307091200","884244","医疗研发外包","202307091100","2023-07-09 12:00:00","47.0","49"
"2023-07-09","202307091200","884245","其他医疗服务","202307091100","2023-07-09 12:00:00","46.0","49"
"2023-07-09","202307091200","884252","农商行","202307091100","2023-07-09 12:00:00","26.0","49"
"2023-07-09","202307091200","884254","旅游零售","202307091100","2023-07-09 12:00:00","83.5","49"
"2023-07-09","202307091200","884257","专业服务","202307091100","2023-07-09 12:00:00","24.5","49"
"2023-07-09","202307091200","884261","数字媒体","202307091100","2023-07-09 12:00:00","112.0","49"
"2023-07-09","202307091200","884264","通信终端及配件","202307091100","2023-07-09 12:00:00","40.5","49"
"2023-07-09","202307091200","884272","化妆品","202307091100","2023-07-09 12:00:00","68.5","49"
"2023-07-09","202307091200","884274","IT服务","202307091100","2023-07-09 12:00:00","169.0","49"
"2023-07-09","202307091200","885284","稀缺资源","202307091100","2023-07-09 12:00:00","1308.5","48"
"2023-07-09","202307091200","885312","物联网","202307091100","2023-07-09 12:00:00","93.0","48"
"2023-07-09","202307091200","885403","生物医药","202307091100","2023-07-09 12:00:00","236.5","48"
"2023-07-09","202307091200","885423","安防","202307091100","2023-07-09 12:00:00","34.0","48"
"2023-07-09","202307091200","885425","特高压","202307091100","2023-07-09 12:00:00","261.5","48"
"2023-07-09","202307091200","885426","海工装备","202307091100","2023-07-09 12:00:00","36.5","48"
"2023-07-09","202307091200","885427","高端装备","202307091100","2023-07-09 12:00:00","190.5","48"
"2023-07-09","202307091200","885433","节能照明","202307091100","2023-07-09 12:00:00","12.5","48"
"2023-07-09","202307091200","885452","大数据","202307091100","2023-07-09 12:00:00","239.5","48"
"2023-07-09","202307091200","885456","互联网金融","202307091100","2023-07-09 12:00:00","31.0","48"
"2023-07-09","202307091200","885462","乳业","202307091100","2023-07-09 12:00:00","170.5","48"
"2023-07-09","202307091200","885467","特斯拉","202307091100","2023-07-09 12:00:00","664.5","48"
"2023-07-09","202307091200","885478","智能家居","202307091100","2023-07-09 12:00:00","189.5","48"
"2023-07-09","202307091200","885480","在线教育","202307091100","2023-07-09 12:00:00","79.0","48"
"2023-07-09","202307091200","885487","天津自贸区","202307091100","2023-07-09 12:00:00","38.0","48"
"2023-07-09","202307091200","885493","上海国企改革","202307091100","2023-07-09 12:00:00","100.0","48"
"2023-07-09","202307091200","885494","一带一路","202307091100","2023-07-09 12:00:00","376.5","48"
"2023-07-09","202307091200","885502","冷链物流","202307091100","2023-07-09 12:00:00","189.0","48"
"2023-07-09","202307091200","885505","生态农业","202307091100","2023-07-09 12:00:00","157.0","48"
"2023-07-09","202307091200","885517","机器人概念","202307091100","2023-07-09 12:00:00","4391.0","48"
"2023-07-09","202307091200","885531","光伏概念","202307091100","2023-07-09 12:00:00","1008.0","48"
"2023-07-09","202307091200","885543","家用电器","202307091100","2023-07-09 12:00:00","392.0","48"
"2023-07-09","202307091200","885545","汽车电子","202307091100","2023-07-09 12:00:00","500.0","48"
"2023-07-09","202307091200","885555","PM2.5","202307091100","2023-07-09 12:00:00","20.5","48"
"2023-07-09","202307091200","885568","国产软件","202307091100","2023-07-09 12:00:00","148.0","48"
"2023-07-09","202307091200","885580","足球概念","202307091100","2023-07-09 12:00:00","50.0","48"
"2023-07-09","202307091200","885586","职业教育","202307091100","2023-07-09 12:00:00","81.5","48"
"2023-07-09","202307091200","885587","举牌","202307091100","2023-07-09 12:00:00","52.0","48"
"2023-07-09","202307091200","885591","中韩自贸区","202307091100","2023-07-09 12:00:00","27.5","48"
"2023-07-09","202307091200","885595","央企国企改革","202307091100","2023-07-09 12:00:00","383.5","48"
"2023-07-09","202307091200","885603","网络游戏","202307091100","2023-07-09 12:00:00","122.5","48"
"2023-07-09","202307091200","885615","体育产业","202307091100","2023-07-09 12:00:00","178.5","48"
"2023-07-09","202307091200","885617","福建自贸区","202307091100","2023-07-09 12:00:00","12.5","48"
"2023-07-09","202307091200","885619","工业4.0","202307091100","2023-07-09 12:00:00","174.5","48"
"2023-07-09","202307091200","885633","染料","202307091100","2023-07-09 12:00:00","14.0","48"
"2023-07-09","202307091200","885642","跨境电商","202307091100","2023-07-09 12:00:00","301.5","48"
"2023-07-09","202307091200","885647","互联网彩票","202307091100","2023-07-09 12:00:00","57.5","48"
"2023-07-09","202307091200","885650","碳纤维","202307091100","2023-07-09 12:00:00","198.0","48"
"2023-07-09","202307091200","885652","钛白粉概念","202307091100","2023-07-09 12:00:00","83.0","48"
"2023-07-09","202307091200","885690","PPP概念","202307091100","2023-07-09 12:00:00","78.5","48"
"2023-07-09","202307091200","885697","深圳国企改革","202307091100","2023-07-09 12:00:00","40.5","48"
"2023-07-09","202307091200","885699","ST板块","202307091100","2023-07-09 12:00:00","694.0","48"
"2023-07-09","202307091200","885700","军工","202307091100","2023-07-09 12:00:00","917.0","48"
"2023-07-09","202307091200","885701","杭州亚运会","202307091100","2023-07-09 12:00:00","2458.5","48"
"2023-07-09","202307091200","885706","农机","202307091100","2023-07-09 12:00:00","951.0","48"
"2023-07-09","202307091200","885728","人工智能","202307091100","2023-07-09 12:00:00","4009.5","48"
"2023-07-09","202307091200","885730","量子科技","202307091100","2023-07-09 12:00:00","147.0","48"
"2023-07-09","202307091200","885734","广东自贸区","202307091100","2023-07-09 12:00:00","10.5","48"
"2023-07-09","202307091200","885739","股权转让","202307091100","2023-07-09 12:00:00","7.5","48"
"2023-07-09","202307091200","885742","摘帽","202307091100","2023-07-09 12:00:00","412.5","48"
"2023-07-09","202307091200","885745","MSCI概念","202307091100","2023-07-09 12:00:00","69.5","48"
"2023-07-09","202307091200","885747","共享单车","202307091100","2023-07-09 12:00:00","93.5","48"
"2023-07-09","202307091200","885749","蚂蚁金服概念","202307091100","2023-07-09 12:00:00","1180.5","48"
"2023-07-09","202307091200","885750","特色小镇","202307091100","2023-07-09 12:00:00","13.0","48"
"2023-07-09","202307091200","885753","网约车","202307091100","2023-07-09 12:00:00","21.0","48"
"2023-07-09","202307091200","885758","租售同权","202307091100","2023-07-09 12:00:00","140.0","48"
"2023-07-09","202307091200","885765","互联网医疗","202307091100","2023-07-09 12:00:00","41.0","48"
"2023-07-09","202307091200","885766","智能交通","202307091100","2023-07-09 12:00:00","76.5","48"
"2023-07-09","202307091200","885769","细胞免疫治疗","202307091100","2023-07-09 12:00:00","24.0","48"
"2023-07-09","202307091200","885770","智能物流","202307091100","2023-07-09 12:00:00","49.0","48"
"2023-07-09","202307091200","885779","腾讯概念","202307091100","2023-07-09 12:00:00","56.0","48"
"2023-07-09","202307091200","885780","啤酒概念","202307091100","2023-07-09 12:00:00","80.0","48"
"2023-07-09","202307091200","885781","石墨电极","202307091100","2023-07-09 12:00:00","28.5","48"
"2023-07-09","202307091200","885783","工业互联网","202307091100","2023-07-09 12:00:00","126.0","48"
"2023-07-09","202307091200","885787","独角兽概念","202307091100","2023-07-09 12:00:00","43.5","48"
"2023-07-09","202307091200","885791","知识产权保护","202307091100","2023-07-09 12:00:00","95.5","48"
"2023-07-09","202307091200","885797","百度概念","202307091100","2023-07-09 12:00:00","73.5","48"
"2023-07-09","202307091200","885809","柔性屏","202307091100","2023-07-09 12:00:00","97.5","48"
"2023-07-09","202307091200","885811","玉米","202307091100","2023-07-09 12:00:00","1785.0","48"
"2023-07-09","202307091200","885818","工业大麻","202307091100","2023-07-09 12:00:00","79.5","48"
"2023-07-09","202307091200","885823","氢能源","202307091100","2023-07-09 12:00:00","1091.5","48"
"2023-07-09","202307091200","885827","横琴新区","202307091100","2023-07-09 12:00:00","9.5","48"
"2023-07-09","202307091200","885829","丙烯酸","202307091100","2023-07-09 12:00:00","23.0","48"
"2023-07-09","202307091200","885842","数字乡村","202307091100","2023-07-09 12:00:00","21.5","48"
"2023-07-09","202307091200","885844","国产操作系统","202307091100","2023-07-09 12:00:00","56.5","48"
"2023-07-09","202307091200","885846","动物疫苗","202307091100","2023-07-09 12:00:00","79.5","48"
"2023-07-09","202307091200","885852","青蒿素","202307091100","2023-07-09 12:00:00","36.0","48"
"2023-07-09","202307091200","885865","钴","202307091100","2023-07-09 12:00:00","169.5","48"
"2023-07-09","202307091200","885866","数字货币","202307091100","2023-07-09 12:00:00","244.5","48"
"2023-07-09","202307091200","885871","胎压监测","202307091100","2023-07-09 12:00:00","98.5","48"
"2023-07-09","202307091200","885874","云游戏","202307091100","2023-07-09 12:00:00","157.5","48"
"2023-07-09","202307091200","885875","MiniLED","202307091100","2023-07-09 12:00:00","64.5","48"
"2023-07-09","202307091200","885876","网红经济","202307091100","2023-07-09 12:00:00","52.5","48"
"2023-07-09","202307091200","885877","转基因","202307091100","2023-07-09 12:00:00","3344.5","48"
"2023-07-09","202307091200","885894","海南自贸区","202307091100","2023-07-09 12:00:00","115.5","48"
"2023-07-09","202307091200","885895","室外经济","202307091100","2023-07-09 12:00:00","130.0","48"
"2023-07-09","202307091200","885900","NMN概念","202307091100","2023-07-09 12:00:00","33.5","48"
"2023-07-09","202307091200","885901","可降解塑料","202307091100","2023-07-09 12:00:00","42.5","48"
"2023-07-09","202307091200","885905","注册制次新股","202307091100","2023-07-09 12:00:00","469.0","48"
"2023-07-09","202307091200","885906","核准制次新股","202307091100","2023-07-09 12:00:00","133.5","48"
"2023-07-09","202307091200","885908","第三代半导体","202307091100","2023-07-09 12:00:00","548.5","48"
"2023-07-09","202307091200","885916","同花顺漂亮100","202307091100","2023-07-09 12:00:00","163.0","48"
"2023-07-09","202307091200","885917","新冠检测","202307091100","2023-07-09 12:00:00","26.0","48"
"2023-07-09","202307091200","885918","快手概念","202307091100","2023-07-09 12:00:00","72.5","48"
"2023-07-09","202307091200","885919","碳中和","202307091100","2023-07-09 12:00:00","324.5","48"
"2023-07-09","202307091200","885922","盐湖提锂","202307091100","2023-07-09 12:00:00","199.5","48"
"2023-07-09","202307091200","885924","共同富裕示范区","202307091100","2023-07-09 12:00:00","29.0","48"
"2023-07-09","202307091200","885926","牙科医疗","202307091100","2023-07-09 12:00:00","74.0","48"
"2023-07-09","202307091200","885939","海峡两岸","202307091100","2023-07-09 12:00:00","14.5","48"
"2023-07-09","202307091200","885941","智能制造","202307091100","2023-07-09 12:00:00","119.5","48"
"2023-07-09","202307091200","885942","数据安全","202307091100","2023-07-09 12:00:00","78.5","48"
"2023-07-09","202307091200","885946","传感器","202307091100","2023-07-09 12:00:00","238.5","48"
"2023-07-09","202307091200","885952","幽门螺杆菌概念","202307091100","2023-07-09 12:00:00","28.0","48"
"2023-07-09","202307091200","885955","重组蛋白","202307091100","2023-07-09 12:00:00","19.5","48"
"2023-07-09","202307091200","885958","硅能源","202307091100","2023-07-09 12:00:00","103.0","48"
"2023-07-09","202307091200","885959","PCB概念","202307091100","2023-07-09 12:00:00","667.0","48"
"2023-07-09","202307091200","885961","净水概念","202307091100","2023-07-09 12:00:00","119.0","48"
"2023-07-09","202307091200","885964","俄乌冲突概念","202307091100","2023-07-09 12:00:00","187.5","48"
"2023-07-09","202307091200","885965","中俄贸易概念","202307091100","2023-07-09 12:00:00","77.5","48"
"2023-07-09","202307091200","885970","金属锌","202307091100","2023-07-09 12:00:00","162.5","48"
"2023-07-09","202307091200","885972","金属回收","202307091100","2023-07-09 12:00:00","54.5","48"
"2023-07-09","202307091200","885982","华为欧拉","202307091100","2023-07-09 12:00:00","130.5","48"
"2023-07-09","202307091200","885986","碳交易","202307091100","2023-07-09 12:00:00","192.5","48"
"2023-07-09","202307091200","885992","噪声防治","202307091100","2023-07-09 12:00:00","55.0","48"
"2023-07-09","202307091200","885994","猴痘概念","202307091100","2023-07-09 12:00:00","2943.0","48"
"2023-07-09","202307091200","885995","粮食概念","202307091100","2023-07-09 12:00:00","2849.0","48"
"2023-07-09","202307091200","885996","超超临界发电","202307091100","2023-07-09 12:00:00","857.0","48"
"2023-07-09","202307091200","886001","高压快充","202307091100","2023-07-09 12:00:00","166.0","48"
"2023-07-09","202307091200","886005","生物质能发电","202307091100","2023-07-09 12:00:00","136.0","48"
"2023-07-09","202307091200","886009","先进封装（Chiplet）","202307091100","2023-07-09 12:00:00","192.5","48"
"2023-07-09","202307091200","886010","空气能热泵","202307091100","2023-07-09 12:00:00","72.5","48"
"2023-07-09","202307091200","886011","光热发电","202307091100","2023-07-09 12:00:00","144.5","48"
"2023-07-09","202307091200","886013","信创","202307091100","2023-07-09 12:00:00","366.0","48"
"2023-07-09","202307091200","886022","抗原检测","202307091100","2023-07-09 12:00:00","36.0","48"
"2023-07-09","202307091200","886023","数据确权","202307091100","2023-07-09 12:00:00","83.5","48"
"2023-07-09","202307091200","886032","固态电池","202307091100","2023-07-09 12:00:00","765.5","48"
"2023-07-09","202307091200","886034","数字水印","202307091100","2023-07-09 12:00:00","52.0","48"
"2023-07-09","202307091200","886035","毫米波雷达","202307091100","2023-07-09 12:00:00","454.5","48"
"2023-07-09","202307091200","886038","超导概念","202307091100","2023-07-09 12:00:00","69.0","48"
"2023-07-09","202307091200","886045","同花顺中特估100","202307091100","2023-07-09 12:00:00","874.5","48"
"2023-07-09","202307091200","886046","MR（混合现实）","202307091100","2023-07-09 12:00:00","69.0","48"
"2023-07-09","202307091200","886050","算力租赁","202307091100","2023-07-09 12:00:00","435.5","48"
"2023-07-09","202307091205","881103","农产品加工","202307091105","2023-07-09 12:05:00","1458.5","48"
"2023-07-09","202307091205","881107","油气开采及服务","202307091105","2023-07-09 12:05:00","541.0","48"
"2023-07-09","202307091205","881109","化学制品","202307091105","2023-07-09 12:05:00","870.0","48"
"2023-07-09","202307091205","881114","金属新材料","202307091105","2023-07-09 12:05:00","1554.0","48"
"2023-07-09","202307091205","881117","通用设备","202307091105","2023-07-09 12:05:00","1372.0","48"
"2023-07-09","202307091205","881124","消费电子","202307091105","2023-07-09 12:05:00","1178.5","48"
"2023-07-09","202307091205","881129","通信设备","202307091105","2023-07-09 12:05:00","2003.5","48"
"2023-07-09","202307091205","881132","黑色家电","202307091105","2023-07-09 12:05:00","454.0","48"
"2023-07-09","202307091205","881134","食品加工制造","202307091105","2023-07-09 12:05:00","828.5","48"
"2023-07-09","202307091205","881140","化学制药","202307091105","2023-07-09 12:05:00","1422.5","48"
"2023-07-09","202307091205","881144","医疗器械","202307091105","2023-07-09 12:05:00","873.5","48"
"2023-07-09","202307091205","881145","电力","202307091105","2023-07-09 12:05:00","29000.0","48"
"2023-07-09","202307091205","881153","房地产开发","202307091105","2023-07-09 12:05:00","3558.5","48"
"2023-07-09","202307091205","881156","保险及其他","202307091105","2023-07-09 12:05:00","690.0","48"
"2023-07-09","202307091205","881158","零售","202307091105","2023-07-09 12:05:00","3140.5","48"
"2023-07-09","202307091205","881162","通信服务","202307091105","2023-07-09 12:05:00","659.5","48"
"2023-07-09","202307091205","881164","传媒","202307091105","2023-07-09 12:05:00","4052.0","48"
"2023-07-09","202307091205","881166","国防军工","202307091105","2023-07-09 12:05:00","2197.0","48"
"2023-07-09","202307091205","881180","石油加工贸易","202307091105","2023-07-09 12:05:00","548.5","48"
"2023-07-09","202307091205","881181","环保","202307091105","2023-07-09 12:05:00","823.0","48"
"2023-07-09","202307091205","881182","美容护理","202307091105","2023-07-09 12:05:00","525.5","48"
"2023-07-09","202307091205","884003","其他种植业","202307091105","2023-07-09 12:05:00","86.5","49"
"2023-07-09","202307091205","884006","水产养殖","202307091105","2023-07-09 12:05:00","547.0","49"
"2023-07-09","202307091205","884014","煤炭开采","202307091105","2023-07-09 12:05:00","199.0","49"
"2023-07-09","202307091205","884020","石油加工","202307091105","2023-07-09 12:05:00","35.0","49"
"2023-07-09","202307091205","884021","油品石化贸易","202307091105","2023-07-09 12:05:00","12.5","49"
"2023-07-09","202307091205","884023","氯碱","202307091105","2023-07-09 12:05:00","16.0","49"
"2023-07-09","202307091205","884025","其他化学原料","202307091105","2023-07-09 12:05:00","37.5","49"
"2023-07-09","202307091205","884027","磷肥及磷化工","202307091105","2023-07-09 12:05:00","107.5","49"
"2023-07-09","202307091205","884031","钾肥","202307091105","2023-07-09 12:05:00","10.0","49"
"2023-07-09","202307091205","884032","民爆用品","202307091105","2023-07-09 12:05:00","54.5","49"
"2023-07-09","202307091205","884035","复合肥","202307091105","2023-07-09 12:05:00","25.5","49"
"2023-07-09","202307091205","884051","炭黑","202307091105","2023-07-09 12:05:00","27.0","49"
"2023-07-09","202307091205","884054","铜","202307091105","2023-07-09 12:05:00","159.5","49"
"2023-07-09","202307091205","884055","铅锌","202307091105","2023-07-09 12:05:00","74.0","49"
"2023-07-09","202307091205","884059","玻璃玻纤","202307091105","2023-07-09 12:05:00","39.5","49"
"2023-07-09","202307091205","884063","耐火材料","202307091105","2023-07-09 12:05:00","3.5","49"
"2023-07-09","202307091205","884065","装饰园林","202307091105","2023-07-09 12:05:00","8.5","49"
"2023-07-09","202307091205","884067","基础建设","202307091105","2023-07-09 12:05:00","123.5","49"
"2023-07-09","202307091205","884068","专业工程","202307091105","2023-07-09 12:05:00","45.0","49"
"2023-07-09","202307091205","884073","制冷空调设备","202307091105","2023-07-09 12:05:00","232.0","49"
"2023-07-09","202307091205","884074","其他通用设备","202307091105","2023-07-09 12:05:00","33.5","49"
"2023-07-09","202307091205","884075","金属制品","202307091105","2023-07-09 12:05:00","104.5","49"
"2023-07-09","202307091205","884077","工程机械","202307091105","2023-07-09 12:05:00","172.0","49"
"2023-07-09","202307091205","884084","环保设备","202307091105","2023-07-09 12:05:00","10.0","49"
"2023-07-09","202307091205","884086","电气自控设备","202307091105","2023-07-09 12:05:00","80.5","49"
"2023-07-09","202307091205","884088","输变电设备","202307091105","2023-07-09 12:05:00","125.5","49"
"2023-07-09","202307091205","884090","分立器件","202307091105","2023-07-09 12:05:00","76.0","49"
"2023-07-09","202307091205","884093","被动元件","202307091105","2023-07-09 12:05:00","197.5","49"
"2023-07-09","202307091205","884098","消费电子零部件及组装","202307091105","2023-07-09 12:05:00","147.0","49"
"2023-07-09","202307091205","884100","商用载货车","202307091105","2023-07-09 12:05:00","52.5","49"
"2023-07-09","202307091205","884118","其他黑色家电","202307091105","2023-07-09 12:05:00","14.5","49"
"2023-07-09","202307091205","884123","肉制品","202307091105","2023-07-09 12:05:00","12.5","49"
"2023-07-09","202307091205","884124","调味发酵品","202307091105","2023-07-09 12:05:00","47.0","49"
"2023-07-09","202307091205","884125","乳品","202307091105","2023-07-09 12:05:00","49.5","49"
"2023-07-09","202307091205","884128","棉纺","202307091105","2023-07-09 12:05:00","55.5","49"
"2023-07-09","202307091205","884137","家纺","202307091105","2023-07-09 12:05:00","12.0","49"
"2023-07-09","202307091205","884139","家具","202307091105","2023-07-09 12:05:00","120.0","49"
"2023-07-09","202307091205","884140","其他家用轻工","202307091105","2023-07-09 12:05:00","16.0","49"
"2023-07-09","202307091205","884146","火电","202307091105","2023-07-09 12:05:00","1982.5","49"
"2023-07-09","202307091205","884153","港口","202307091105","2023-07-09 12:05:00","112.5","49"
"2023-07-09","202307091205","884156","机场","202307091105","2023-07-09 12:05:00","58.5","49"
"2023-07-09","202307091205","884161","专业连锁","202307091105","2023-07-09 12:05:00","16.5","49"
"2023-07-09","202307091205","884167","酒店","202307091105","2023-07-09 12:05:00","109.0","49"
